symbol,date,open,high,low,close,volume
txt,2017-04-19,46.0,46.87,45.63,46.01,2938847
bmy,2014-08-04,49.82,50.21,49.675,49.98,6006606
intc,2014-03-18,24.68,24.9,24.55,24.82,26344019
pm,2015-11-03,88.39,88.52,87.7,88.34,3445352
wyn,2017-04-07,84.97,85.21,83.8,84.7,1041784
ntrs,2014-03-13,63.0,63.0,61.71,61.795,1013461
aph,2014-06-13,48.555,48.68,48.2575,48.41,555916
col,2017-12-11,134.45,134.75,134.31,134.52,1092438
alxn,2016-08-02,133.54,135.51,130.965,133.61,2286096
lkq,2016-01-27,26.66,26.72,25.96,26.15,1242872
dltr,2016-06-02,90.96,91.77,90.12,91.05,2314001
sni,2016-07-25,66.94,67.0,65.95,66.01,605603
ip,2014-03-18,46.06,46.1,45.6301,45.75,5360420
ko,2017-07-13,44.49,44.525,44.37,44.43,6371855
payx,2017-01-30,60.73,60.99,60.42,60.81,1272935
gild,2014-06-13,80.68,81.1,79.87,80.72,7696468
aiz,2014-05-19,66.36,66.92,66.14,66.51,375476
vlo,2015-08-31,58.69,60.88,58.21,59.34,9326075
srcl,2014-02-14,115.13,117.13,115.04,116.87,351372
srcl,2017-12-20,67.99,69.1199,67.98,68.76,788051
utx,2014-12-08,112.25,114.55,111.52,113.05,6357461
ko,2014-08-13,39.7,40.1,39.7,39.94,9638888
mgm,2015-06-25,18.75,18.8,18.45,18.64,6979229
nsc,2015-09-08,78.04,78.72,77.77,78.69,1822386
ca,2014-10-06,27.52,27.73,27.4,27.43,1499957
amd,2017-02-03,12.37,12.5,12.04,12.24,60036740
xel,2015-11-30,35.59,35.92,35.56,35.66,3597077
pbct,2017-11-07,18.38,18.42,17.99,18.05,3032317
mar,2017-09-15,105.97,105.97,104.39,105.39,2790640
rok,2017-05-22,158.0,160.24,158.0,158.45,1018024
slb,2015-09-03,76.16,77.52,75.02,76.26,11091033
hcn,2015-01-23,83.14,83.5,82.72,83.23,2160789
leg,2016-10-04,45.37,45.78,45.045,45.17,1109112
mgm,2016-01-07,21.72,21.8,20.35,20.62,12776148
ua,2016-06-14,34.66,34.75,34.0,34.4,1086008
rtn,2015-08-06,109.8,110.0,108.88,109.4,1509911
ksu,2014-09-18,121.82,122.45,120.92,121.86,658269
gpn,2016-01-13,58.68,58.89,56.09,56.4,3665845
nwsa,2014-12-19,15.06,15.28,15.06,15.22,6995429
kmb,2014-03-06,108.92,109.88,108.75,109.39,1697194
so,2015-05-29,43.51,43.89,43.37,43.69,6216429
gpc,2014-03-11,86.76,87.1,86.16,86.44,447738
gpc,2017-09-11,85.68,86.49,85.3175,85.82,752145
vfc,2016-02-25,63.42,64.74,63.15,64.68,3150004
nwsa,2016-11-23,11.63,11.82,11.63,11.8,1769797
nov,2017-02-13,39.4,39.9,39.32,39.6,1726784
gs,2017-07-07,228.23,228.4898,224.42,225.28,2697551
ctl,2014-01-02,31.74,31.82,31.51,31.65,4446283
ntrs,2015-09-09,71.14,71.75,69.52,69.67,976253
nke,2016-09-29,52.92,53.58,52.12,52.16,16993949
aon,2017-04-17,118.16,119.195,118.16,119.05,957183
see,2017-06-13,44.51,45.03,44.23,44.98,1903241
ivz,2014-12-01,40.25,40.49,39.77,40.29,2419080
ctxs,2015-02-17,64.27,64.36,63.64,64.16,909360
aep,2014-06-03,53.54,54.2,53.36,53.94,4483121
afl,2016-04-27,67.9,69.47,67.82,69.32,3080809
fb,2016-04-25,109.87,110.67,109.07,110.1,21017895
celg,2017-03-31,124.03,124.85,123.63,124.43,2866309
biib,2014-02-07,303.13,316.02,301.38,315.54,1505545
key,2017-07-05,19.07,19.2,18.8,19.2,9349513
payx,2015-05-27,49.22,49.85,49.21,49.72,1317615
cboe,2014-07-02,48.9,49.07,48.28,48.43,763270
hes,2015-10-06,55.91,59.19,55.7,58.78,4388389
intu,2017-01-19,116.07,116.4,115.07,115.95,961792
aon,2015-10-27,91.9,92.79,91.56,92.78,994233
reg,2016-09-07,81.54,82.44,81.0,81.94,503657
swks,2016-08-25,73.16,74.75,73.11,74.33,2791263
adm,2016-06-16,41.88,42.135,41.56,42.05,2618147
pwr,2015-07-07,28.3,28.88,27.55,28.79,3302076
stz,2016-09-01,163.87,165.13,163.87,164.8,623289
cci,2016-04-28,87.07,87.99,86.92,87.14,1424220
tmo,2016-06-01,151.29,153.45,150.63,153.06,1730031
usb,2017-02-14,53.9,54.6,53.84,54.55,7728324
mco,2016-11-09,99.67,101.45,98.73,100.67,1792747
ph,2015-06-18,118.85,119.46,118.21,118.84,1037054
rcl,2017-03-22,96.72,99.07,95.56,98.75,1452014
gpc,2014-02-05,77.96,78.36,76.85,78.07,1058936
pwr,2015-07-01,29.03,29.1,28.66,28.74,2279760
vno,2015-11-03,103.26,103.26,98.71,100.8,1287240
abbv,2017-11-17,93.8,94.49,93.57,93.61,3386427
rht,2016-06-30,73.12,73.28,72.32,72.6,1850996
avb,2017-06-13,193.72,194.34,192.36,193.69,555112
es,2014-07-24,45.38,45.55,45.19,45.49,657800
dte,2016-02-04,86.94,87.56,86.435,86.61,1388253
tjx,2015-12-03,70.81,71.0,69.25,69.84,3804716
antm,2015-07-02,165.79,165.79,162.62,163.14,1559205
dre,2016-05-23,23.18,23.25,23.03,23.13,1883981
pnr,2017-08-02,62.26,62.93,62.07,62.66,1145941
txn,2017-05-12,80.77,80.77,80.28,80.69,2648943
luk,2017-07-25,27.04,27.21,26.91,27.09,1327401
tjx,2017-02-27,78.25,78.87,78.155,78.62,4433089
chrw,2016-09-26,69.35,69.81,69.22,69.54,1147758
v,2015-01-05,65.8725,65.875,64.7163,64.7925,12751200
swks,2016-09-12,66.0,68.5825,65.76,68.34,4484140
acn,2017-09-07,131.5,134.83,131.36,134.24,2094810
dish,2017-04-17,62.5,62.63,58.62,58.79,7735972
dvn,2016-11-23,44.1,45.05,43.75,45.04,2926253
azo,2017-05-02,683.27,689.76,680.14,688.94,362883
eqt,2014-09-19,95.05,95.44,93.395,93.47,1541784
var,2014-06-05,81.8,82.36,81.43,81.82,398667
kmi,2017-01-30,22.22,22.26,21.83,21.98,11029297
nsc,2015-07-02,88.31,88.65,87.715,87.83,2216954
fe,2015-08-11,34.13,34.65,34.13,34.19,2166420
frt,2014-12-05,132.6,132.6,131.195,132.39,241474
vz,2016-07-01,55.85,56.29,55.59,56.23,16092266
axp,2015-03-10,79.73,79.77,78.87,79.11,7524975
vlo,2014-10-29,49.9,50.165,48.02,48.53,6248426
etfc,2015-06-02,29.32,30.65,28.99,30.53,9307471
ual,2014-02-21,45.46,46.73,45.36,45.6,4131389
hsic,2016-02-10,75.265,79.6325,74.37,78.375,2637188
kmi,2017-12-15,17.93,18.15,17.9,17.93,22930965
lrcx,2014-04-11,52.89,53.86,52.5,52.63,2456836
uhs,2015-01-28,107.3,107.39,105.54,105.68,829700
bdx,2017-04-18,183.31,183.88,182.185,183.38,543967
chtr,2014-04-14,119.47,120.779,118.21,119.41,1002442
zts,2014-03-14,29.25,29.82,29.23,29.42,4021861
grmn,2015-05-01,45.32,45.96,45.25,45.86,913443
ksu,2017-05-31,96.07,96.38,94.7,95.2,992797
dltr,2015-04-27,81.89,81.89,79.99,80.42,1859903
avgo,2016-08-16,174.81,174.99,172.1,172.4,1907026
tel,2017-11-03,91.79,92.79,90.601,92.73,1222933
jec,2015-12-17,42.6,42.6,41.485,41.6,677835
prgo,2016-12-20,85.18,86.37,84.43,84.72,1135272
acn,2016-05-05,113.65,114.43,113.47,114.08,1704623
fitb,2017-11-29,29.51,30.55,29.5,30.46,6388356
pki,2014-07-03,47.69,48.26,47.62,48.25,424316
mro,2017-02-01,17.03,17.12,16.23,16.59,11449083
a,2016-02-08,35.61,35.78,34.39,34.8,3888601
rht,2016-04-26,74.63,74.67,73.74,74.49,891744
all,2015-05-22,68.03,68.09,67.58,67.6,1807691
amg,2017-11-20,186.87,188.35,186.15,186.68,203541
hii,2017-09-06,213.93,214.09,211.215,211.6,348396
mar,2015-04-30,82.3,82.71,79.18,80.05,5499457
aee,2015-08-27,40.75,41.04,40.26,41.02,2447580
navi,2015-08-10,15.69,16.0,15.69,15.91,1713108
lrcx,2016-09-29,92.9,94.1,92.48,93.23,3104040
amd,2014-12-03,2.71,2.82,2.69,2.74,18259992
mmc,2015-04-06,56.09,57.3,56.09,56.99,1884651
apd,2014-07-30,136.17,136.905,134.68,135.34,981079
pfg,2016-08-30,49.19,49.5,49.09,49.5,1000723
mlm,2014-11-10,123.45,124.98,123.45,124.84,527592
hd,2017-09-27,161.38,161.69,160.14,160.92,3966238
oxy,2015-08-14,73.04,73.81,72.92,73.4,3204728
mtb,2014-05-15,119.0,119.424,117.15,118.72,744501
myl,2015-04-15,68.49,68.7399,66.71,66.77,8302214
hrb,2015-02-12,35.31,35.445,35.18,35.2,1540623
txn,2015-09-16,48.33,48.765,47.8,48.7,4624450
aes,2016-08-08,12.28,12.32,12.14,12.18,3218185
qrvo,2017-10-06,71.64,72.8,71.64,72.69,607207
tmo,2017-07-10,177.8,178.29,176.74,177.67,1492518
rtn,2014-04-25,96.03,96.1301,94.64,94.9,2847901
pm,2016-06-22,101.0,101.77,100.86,101.03,3504338
expe,2014-07-02,80.84,81.32,80.08,80.26,958844
intc,2016-04-07,31.89,31.9,31.35,31.55,23738226
avb,2016-05-03,180.23,181.52,179.57,181.38,621698
aapl,2014-09-05,98.8,99.39,98.31,98.97,58457035
pvh,2014-11-21,123.91,124.59,121.81,122.45,1025903
abt,2014-02-18,38.96,39.19,38.8,38.93,6794100
mnst,2015-10-08,44.84,45.46,44.4433,45.3866,2415267
lrcx,2014-05-27,60.49,61.82,60.47,61.81,2400626
xyl,2017-06-26,54.39,54.84,54.16,54.68,2000997
mlm,2015-08-17,175.53,176.04,173.11,175.12,498695
bll,2017-04-04,36.645,36.715,36.385,36.695,2463492
re,2016-04-01,196.73,199.45,195.65,199.27,242994
agn,2017-11-10,172.39,173.54,170.79,172.21,3251749
fls,2015-10-30,45.82,47.27,45.5001,46.36,2763056
acn,2015-06-08,95.16,95.4,94.67,94.77,1450598
ctl,2017-09-01,19.84,20.21,19.84,20.04,6877751
dish,2014-06-18,59.25,59.75,58.92,59.62,1403809
abc,2016-07-28,85.05,85.06,84.24,84.82,2434584
aiz,2016-10-14,90.94,91.87,90.7,90.98,301992
ups,2016-01-29,91.63,93.245,91.63,93.2,5220862
aig,2016-04-11,53.44,53.76,53.3,53.41,5187097
pfg,2017-04-20,62.49,63.23,62.27,62.92,1169022
uhs,2014-09-30,109.8,110.17,104.42,104.5,2255958
col,2015-05-28,96.44,96.92,96.17,96.4,926384
coty,2015-02-19,22.33,22.41,22.05,22.08,411352
lb,2014-07-18,57.19,57.76,56.87,57.71,1242433
mhk,2015-10-16,192.23,196.64,191.82,196.11,1120516
mo,2016-02-16,60.26,60.54,59.73,60.3,6590893
spg,2014-07-10,166.53,169.13,166.53,168.22,1026806
aee,2015-09-29,41.55,41.79,41.254,41.69,1360138
viab,2015-10-22,48.79,49.96,48.63,49.65,3388305
vlo,2017-01-27,67.62,68.54,66.71,67.31,4628178
rsg,2017-12-22,66.74,67.08,66.54,66.93,1244168
pwr,2015-04-20,29.26,29.56,29.25,29.32,823930
d,2016-08-17,74.68,76.68,74.32,76.65,4822026
fis,2014-12-26,63.91,63.92,63.46,63.51,366576
wmt,2016-10-28,69.8,70.21,69.73,69.99,6952858
rht,2015-10-01,71.93,73.31,71.65,73.19,1444826
googl,2014-12-03,537.5,541.405,535.21,536.97,1623977
k,2017-04-07,72.36,72.73,72.255,72.59,1811150
gps,2014-12-30,41.89,42.0,41.71,41.95,2246939
ntrs,2015-04-14,71.29,71.52,70.77,71.34,726091
d,2015-09-29,69.46,69.73,68.97,69.29,2524923
lmt,2016-02-04,212.5,213.38,209.28,210.21,1628202
tmk,2016-09-15,64.4,64.99,64.35,64.75,455378
wu,2016-05-25,19.69,19.69,19.33,19.4,2079515
gis,2016-05-18,62.72,62.82,61.93,62.39,3036853
xray,2016-05-20,60.66,61.44,60.38,60.96,3626972
qrvo,2015-03-19,81.52,82.27,79.21,80.38,1885961
dis,2016-08-12,97.82,97.82,96.66,96.84,9360332
stt,2015-06-11,80.74,81.16,80.47,80.84,1260191
dis,2015-03-24,107.72,108.05,107.08,107.11,4493538
re,2017-06-01,255.14,256.04,253.45,255.6,275833
xec,2016-12-21,137.33,138.02,135.58,135.93,511737
cdns,2016-03-18,23.15,23.3,23.11,23.17,5679243
tsco,2015-09-24,82.46,83.22,81.01,82.35,1409062
tjx,2016-02-16,71.04,71.82,70.33,71.37,3925184
jpm,2014-12-08,62.6,63.16,62.26,62.67,15535482
cvx,2014-02-03,112.35,112.46,110.54,111.14,11280034
l,2017-05-23,46.36,46.87,46.2802,46.78,702996
lyb,2017-11-10,104.18,104.79,103.45,104.26,1533303
ko,2015-06-11,40.11,40.25,40.03,40.1,11944854
jci,2016-03-17,38.1047,38.534,38.0314,38.4084,1994332
gpn,2014-09-16,35.275,35.94,35.033,35.765,1325590
exr,2014-01-10,42.75,43.58,42.34,43.57,955843
dltr,2017-10-12,91.23,91.5,89.95,91.37,2185270
vlo,2016-08-29,55.32,55.94,55.25,55.63,3559309
aos,2016-08-01,46.365,46.685,46.215,46.4,1441274
crm,2016-04-27,75.67,76.2,74.8,75.69,3359285
ir,2014-10-23,58.26,60.84,58.25,60.01,2756970
jnj,2014-01-13,94.37,94.99,94.06,94.5,9594869
mchp,2017-02-28,72.94,73.22,72.1,72.52,5667408
es,2016-08-12,57.32,57.62,57.13,57.25,650388
hii,2016-08-29,165.68,167.38,165.68,166.99,137945
uaa,2016-06-30,39.7,40.28,39.1501,40.13,4644785
uhs,2015-06-18,131.6,132.7,130.675,132.11,446865
cop,2015-03-04,64.79,64.79,63.67,64.25,5487142
xyl,2016-12-14,50.94,51.48,50.41,50.57,1095478
key,2014-11-26,13.52,13.63,13.52,13.62,6521207
l,2016-08-11,40.99,41.38,40.77,41.26,579769
emr,2016-05-20,50.45,50.85,50.35,50.65,2439042
chd,2015-03-12,42.115,42.5,42.018,42.46,1092714
fti,2014-04-25,57.57,57.81,56.351,56.8,2014314
dte,2016-11-23,92.82,93.87,92.46,92.66,870503
t,2015-11-25,33.35,33.5,33.24,33.45,14601726
jnpr,2014-02-26,26.72,27.11,26.7,26.89,6603007
adp,2014-09-02,83.68,83.94,83.27,83.69,1207029
ci,2016-08-01,128.75,130.11,126.02,126.79,1905541
efx,2015-05-06,98.53,99.0,97.9,98.54,708504
dhi,2015-10-09,30.64,30.75,30.04,30.65,4672425
ilmn,2014-06-18,169.36,171.98,166.64,171.01,1019624
adp,2016-09-28,89.09,89.09,87.11,87.45,2095348
qrvo,2016-10-07,55.57,56.87,55.24,56.64,1645972
glw,2016-09-22,23.03,23.23,23.02,23.11,8373873
avb,2016-09-21,175.99,179.08,174.04,178.81,685295
t,2017-07-25,36.29,36.5,36.13,36.22,29446967
xrx,2016-12-15,35.96,36.44,35.8,36.12,3544060
rht,2016-01-11,79.8,80.0,77.49,78.28,1604763
chd,2014-10-20,34.165,34.815,34.0425,34.795,1258466
cfg,2014-12-10,25.15,25.41,24.62,24.65,630958
swks,2017-10-27,106.29,108.37,105.75,107.91,2283576
cxo,2017-11-09,144.41,145.94,143.725,144.43,939666
d,2015-04-13,71.9,72.0,71.02,71.09,1360809
intc,2016-03-07,30.59,31.12,30.5,30.94,18879949
jci,2015-02-25,44.6283,45.2356,44.4293,44.9214,2856317
holx,2016-08-19,38.34,38.46,38.175,38.34,2349173
dte,2014-04-16,77.06,77.18,76.28,77.18,1272565
exc,2016-05-02,35.26,35.38,34.82,35.09,3817106
shw,2017-04-17,309.63,311.37,309.03,310.85,342347
pkg,2016-05-26,67.68,67.99,67.11,67.54,688013
ksu,2014-04-24,101.52,101.85,100.18,100.86,787072
syk,2014-08-22,82.78,82.79,82.03,82.14,977010
ua,2017-12-04,11.85,12.09,11.84,11.98,3458177
nwl,2015-09-04,41.25,41.94,41.12,41.73,2312968
pld,2015-06-10,39.13,39.75,39.03,39.39,2338081
dwdp,2017-12-22,71.99,72.35,71.76,72.11,4378410
tmo,2015-07-22,140.22,141.25,138.08,140.06,3412245
bxp,2017-12-12,125.59,126.53,124.705,126.18,499837
googl,2015-06-12,547.15,548.85,545.63,547.47,1273383
aiv,2015-06-11,37.23,37.66,36.87,37.5,2150899
pcln,2017-04-28,1851.49,1858.61,1838.48,1846.82,477366
xel,2014-02-05,28.35,28.44,28.21,28.27,2351494
gild,2017-03-06,70.56,70.6,69.7,70.12,7335858
tdg,2014-06-04,190.45,191.7,190.042,191.16,414076
rok,2015-09-25,101.55,101.99,99.61,100.28,1046873
pkg,2014-03-13,72.28,72.78,70.78,71.23,1074393
ame,2016-07-11,46.12,46.31,45.89,46.24,1298221
scg,2014-12-16,56.48,58.22,56.48,57.64,1637127
cme,2015-01-22,85.58,88.9,85.38,88.57,2125850
abbv,2015-12-14,53.71,55.475,53.24,55.44,9419471
hsy,2016-08-15,111.41,112.75,111.04,111.82,1116101
cfg,2015-01-20,23.16,23.85,22.91,23.1,1742114
aapl,2015-11-05,121.85,122.69,120.18,120.92,39552680
wat,2014-11-14,113.93,113.93,112.11,112.48,339757
cmi,2017-10-03,169.37,170.87,169.35,170.82,1027734
bdx,2017-02-02,181.0,181.44,176.74,177.97,1285417
ca,2016-09-22,32.96,33.0,32.6,32.76,1527101
mro,2016-11-07,14.1,14.26,13.915,14.15,16077005
unm,2016-02-17,26.99,27.73,26.99,27.51,3201664
bby,2016-08-11,34.2,34.78,34.09,34.62,4739755
incy,2016-08-26,80.06,82.19,79.36,81.04,891449
pfg,2014-11-26,54.25,54.25,53.68,54.18,753338
el,2017-11-01,120.15,124.8,117.14,122.12,7620652
tel,2014-03-26,60.16,60.4,59.01,59.08,1547117
vmc,2014-11-12,65.53,65.72,64.81,65.46,889747
gild,2017-04-21,66.54,66.68,65.7478,65.93,7241809
stx,2016-12-07,39.76,40.355,38.9,40.27,7636382
mon,2014-10-20,111.34,112.81,111.05,112.63,3970930
goog,2017-10-18,991.77,996.72,986.9747,992.81,1057581
mdt,2016-03-07,75.27,76.12,75.23,76.01,5256678
len,2014-06-19,40.5882,41.0392,40.1863,40.3529,2014378
emn,2015-11-10,69.11,69.57,67.81,68.62,1535650
dal,2014-09-24,37.78,38.02,37.46,37.66,11253004
trip,2014-12-23,77.1,77.409,75.61,75.89,2452159
bmy,2015-06-08,65.85,66.04,65.15,65.32,6939711
ppl,2015-08-10,32.32,32.67,32.32,32.41,3252762
chtr,2014-07-17,162.0,164.282,161.5,163.0,1551330
ea,2014-10-21,35.09,35.7,35.03,35.69,2681343
pdco,2017-12-05,37.39,37.47,36.15,36.32,1341133
dwdp,2017-09-18,70.0,70.37,69.62,69.77,7193708
expd,2015-08-14,48.84,49.4,48.6,49.28,1000698
emr,2016-08-15,54.06,54.84,54.06,54.71,2945170
hd,2017-04-17,145.9,147.31,145.76,147.31,3467650
lnc,2016-01-27,39.08,40.18,38.6039,38.88,2201442
goog,2016-07-06,689.98,701.68,689.09,697.77,1411925
re,2016-04-28,183.71,185.6,181.62,184.34,436333
sre,2014-11-17,108.61,110.15,108.22,109.98,583021
fe,2016-07-22,35.96,36.585,35.87,36.51,5033971
antm,2014-09-26,121.18,121.97,119.754,120.8,1823666
apd,2017-10-18,153.59,153.82,152.05,153.2,1114568
ko,2016-03-31,46.55,46.88,46.32,46.39,15544517
cxo,2016-02-23,93.93,94.35,90.16,90.87,2552326
lll,2014-06-30,121.65,121.65,120.52,120.75,547548
idxx,2015-07-08,62.11,63.33,61.77,61.96,655500
isrg,2016-10-12,237.3331,237.7431,236.2398,236.9764,514548
chrw,2014-11-17,72.78,73.1699,72.485,72.515,988122
de,2017-02-10,109.25,110.39,109.1525,110.24,2757834
low,2016-08-25,76.68,77.705,76.68,77.47,4935490
sjm,2016-01-25,122.43,123.6185,121.68,121.85,733598
cvs,2016-12-14,80.3,81.13,78.52,78.96,7278757
leg,2015-06-23,49.55,49.95,49.335,49.43,672746
azo,2016-04-22,767.07,773.36,762.77,771.07,181432
esrx,2017-09-25,62.17,63.15,62.0,62.47,2960650
orcl,2017-12-15,48.345,48.48,47.0,48.3,75176011
es,2015-09-30,49.26,50.66,49.11,50.62,2556332
dhr,2017-09-26,85.86,86.05,85.15,85.46,2388193
el,2017-07-21,96.76,98.01,96.76,97.95,1163164
ccl,2015-11-10,52.31,53.2,52.24,53.13,2879068
lb,2014-01-10,57.65,58.22,57.05,57.86,2216100
syk,2016-12-15,118.0,119.02,116.79,118.82,1656998
dri,2017-01-23,73.38,73.44,72.44,73.0,1436192
avb,2016-04-26,182.01,184.23,180.9,181.75,494609
sre,2017-09-21,116.0,116.855,115.89,115.91,1248213
kr,2017-03-28,28.97,29.17,28.85,29.04,5636988
sni,2015-04-14,69.16,69.685,68.81,69.57,988047
aap,2017-04-25,147.0,147.0,144.2,145.67,1030394
rok,2014-08-25,117.16,117.81,116.375,117.35,520255
mrk,2014-04-09,55.22,57.15,55.2,57.1,16115561
ma,2016-11-15,101.38,102.99,101.38,102.48,4633090
wec,2016-06-29,64.63,64.81,63.785,64.16,2644462
mo,2017-01-06,67.94,68.32,67.7789,68.23,4925919
mmm,2016-07-07,175.09,175.64,174.1301,174.87,1842372
wyn,2016-07-18,75.49,76.22,75.43,75.95,781336
dre,2015-07-29,19.7,20.08,19.6,19.99,2332060
nem,2016-09-19,38.79,38.88,38.22,38.43,5123770
mdlz,2014-04-07,34.45,34.59,34.13,34.225,11245656
ew,2017-07-25,117.64,117.64,115.0,115.87,1538229
stz,2014-07-28,86.52,86.53,85.19,86.07,858945
kmi,2015-12-16,15.73,16.22,15.64,15.94,41548582
ayi,2014-07-31,108.63,109.49,107.07,107.27,411900
jpm,2015-01-21,55.45,56.42,55.19,55.89,21842362
txt,2016-11-16,44.88,45.22,44.59,44.62,1023329
dish,2015-02-20,77.1,78.54,76.28,78.31,3350330
adp,2015-07-07,80.97,81.24,79.85,81.07,1747574
ntap,2014-06-25,36.05,36.17,35.52,36.0,3232367
viab,2017-06-16,34.96,35.17,34.55,35.07,9495309
mpc,2016-01-07,47.84,48.86,47.29,47.99,7563519
disck,2017-10-05,20.58,20.72,20.241,20.37,1863109
lkq,2017-07-19,32.99,33.45,32.91,33.39,1234848
cfg,2016-05-16,21.42,21.9,21.3,21.71,4284660
syf,2017-05-18,26.43,26.775,26.41,26.5,7949542
cpb,2016-06-17,62.75,62.75,61.87,62.44,2064263
celg,2016-09-28,107.62,107.62,105.45,105.83,4713821
googl,2014-01-30,573.0725,576.8212,564.1886,568.2647,10271942
eog,2014-08-20,107.09,107.45,106.1,107.28,2185882
txn,2016-06-27,59.87,60.0,58.61,59.07,7488740
rcl,2016-02-17,72.29,73.94,72.1,73.3,2931436
ups,2017-06-23,109.22,111.3,108.96,110.27,4352130
hsy,2016-12-29,103.07,104.2,103.0696,103.99,625130
gis,2017-03-08,60.3,60.36,59.945,60.07,2114849
ntrs,2017-07-10,97.86,99.049,97.7,98.55,863461
f,2016-12-09,13.0,13.2,12.91,13.17,45256112
fcx,2016-09-14,10.09,10.18,9.7,9.8,48079292
ibm,2014-01-10,188.31,188.57,186.28,187.26,4023089
myl,2017-07-14,39.37,39.575,39.04,39.21,3397120
klac,2015-09-15,52.42,52.825,51.97,52.58,1821772
re,2017-11-24,219.37,219.8925,217.3,217.67,299247
are,2017-07-20,122.08,123.18,121.95,122.07,556098
eix,2015-10-14,63.55,64.49,63.49,63.82,1751585
hrs,2017-08-17,119.35,120.65,119.11,119.11,565370
mdt,2014-03-20,59.81,59.81,59.17,59.58,2891588
csx,2014-06-26,30.66,30.66,30.27,30.65,5671633
viab,2015-09-08,44.31,44.49,43.25,44.02,7979991
var,2016-08-12,94.96,94.96,94.19,94.92,421505
mrk,2015-12-08,53.57,54.4,53.22,53.47,7573196
pbct,2016-09-12,16.04,16.21,15.895,16.16,3241261
anss,2016-09-02,95.17,95.7,94.87,95.66,654533
whr,2014-06-17,138.04,138.73,136.64,138.0,932683
pcar,2017-02-23,68.34,68.49,67.11,67.44,1362297
aes,2016-01-15,8.63,8.65,8.32,8.54,8596063
myl,2015-12-16,54.2,54.74,53.17,54.39,4889068
mpc,2015-10-16,50.63,51.2,50.08,51.13,4642636
tgt,2016-03-28,82.38,83.435,82.31,82.8,5692998
dre,2017-04-18,28.17,28.33,27.86,28.0,3226456
dal,2017-01-05,50.41,50.685,49.5,49.73,5806193
iqv,2017-11-28,102.25,102.8,101.59,101.73,6276499
rop,2015-04-01,171.41,171.41,168.92,169.77,582626
jwn,2015-04-28,76.74,77.67,76.08,77.34,1145299
low,2014-02-03,46.26,46.525,45.48,45.6,7755040
kmb,2017-06-14,129.78,130.87,129.78,130.37,1203219
sbac,2014-03-19,94.97,95.05,93.04,93.74,779369
aiz,2015-02-20,60.59,60.8,59.82,60.67,1241213
are,2016-07-27,108.92,110.0,108.36,108.8,902931
fls,2017-10-16,44.65,44.79,44.33,44.64,1510527
sti,2016-12-29,55.62,55.69,54.4,54.69,3155999
ntap,2016-05-19,23.62,23.78,23.2532,23.4,2058912
mcd,2017-09-13,156.74,157.78,156.0,157.0,4705601
ctxs,2017-07-31,79.99,79.99,78.25,78.98,1523024
mas,2014-07-03,22.26,22.54,22.2,22.41,1591204
jnpr,2017-03-22,27.81,28.145,27.7,28.01,2778795
emr,2014-06-13,66.5,66.845,66.24,66.47,3088127
amp,2015-04-07,129.61,130.175,128.16,128.16,912100
sna,2014-10-23,127.37,128.79,127.15,127.63,479311
leg,2014-12-05,41.9,42.07,41.65,41.76,929295
sni,2017-05-10,69.46,70.11,68.61,69.33,2127053
cxo,2015-09-25,102.82,103.655,100.44,100.96,1007790
ffiv,2017-11-30,130.21,134.5,129.16,134.2,2280060
alle,2014-06-19,57.33,57.74,56.04,57.27,875847
adp,2017-06-08,101.11,101.265,100.44,100.77,2613062
chtr,2015-02-02,151.16,154.31,150.29,154.0,1042320
lly,2015-11-20,84.3,85.5,84.11,84.47,4251456
rht,2017-08-01,98.37,99.23,98.21,98.36,799146
gpc,2017-04-26,93.58,93.89,92.91,93.13,665858
mon,2017-09-01,117.3,117.5,117.15,117.21,949311
vtr,2015-06-11,64.05,64.3307,63.871,64.07,2213354
hsic,2016-01-19,74.34,80.53,73.145,74.175,1112294
spg,2014-04-21,170.31,171.16,169.8,170.64,1155643
chtr,2017-11-17,341.38,349.54,338.955,341.54,1250464
rjf,2017-05-24,73.28,73.55,72.31,72.85,563446
nee,2015-11-10,98.88,99.52,98.64,99.0,1686646
rl,2015-04-30,134.01,134.54,132.28,133.41,834370
iqv,2017-11-15,102.67,104.38,100.9001,103.84,599948
noc,2014-07-17,122.42,124.0,122.35,122.56,803167
holx,2017-12-01,41.7,41.93,40.37,40.85,4392597
rtn,2015-03-18,108.74,111.18,108.072,110.67,1520527
cat,2015-02-09,83.05,84.87,82.95,84.67,7693830
bax,2017-07-13,61.36,61.42,60.79,61.3,1736190
jpm,2016-12-27,87.05,87.16,86.75,87.13,6946360
a,2016-06-08,45.75,46.18,45.71,46.15,1552146
pcln,2015-06-25,1158.0,1160.9,1148.65,1149.19,335050
disck,2016-08-24,25.6,25.73,25.3,25.34,1101776
nbl,2016-02-12,28.6,29.32,28.28,28.73,5051934
cmg,2014-03-21,616.47,622.9,607.36,611.12,778895
adsk,2016-09-02,67.93,68.48,67.6,68.01,1114226
ayi,2014-03-17,140.71,142.61,139.91,141.84,411802
ccl,2015-08-03,53.15,53.18,51.88,52.22,4078582
slb,2016-06-30,77.96,79.138,77.85,79.08,4941269
navi,2014-11-17,20.33,20.84,20.31,20.81,1436762
wmt,2015-02-06,87.26,88.0,86.78,87.33,5617641
